# 619 6 3714
285 1:0.0322581 2:0.548387 3:0.0322581 4:0.0967742 5:0.193548 6:0.0967742
286 1:0.037037 2:0.296296 3:0.296296 4:0.037037 5:0.296296 6:0.037037
287 1:0.0111111 2:0.0888889 3:0.111111 4:0.0111111 5:0.466667 6:0.311111
288 1:0.0147059 2:0.25 3:0.132353 4:0.0147059 5:0.308824 6:0.279412
289 1:0.047619 2:0.47619 3:0.047619 4:0.047619 5:0.047619 6:0.333333
290 1:0.0952381 2:0.619048 3:0.0952381 4:0.047619 5:0.0952381 6:0.047619
291 1:0.04 2:0.2 3:0.16 4:0.04 5:0.48 6:0.08
292 1:0.111111 2:0.444444 3:0.111111 4:0.111111 5:0.111111 6:0.111111
293 1:0.00909091 2:0.390909 3:0.309091 4:0.0454545 5:0.2 6:0.0454545
294 1:0.1 2:0.5 3:0.1 4:0.1 5:0.1 6:0.1
295 1:0.111111 2:0.444444 3:0.111111 4:0.111111 5:0.111111 6:0.111111
296 1:0.1 2:0.5 3:0.1 4:0.1 5:0.1 6:0.1
297 1:0.0344828 2:0.551724 3:0.310345 4:0.0344828 5:0.0344828 6:0.0344828
298 1:0.125 2:0.375 3:0.125 4:0.125 5:0.125 6:0.125
299 1:0.0588235 2:0.705882 3:0.0588235 4:0.0588235 5:0.0588235 6:0.0588235
300 1:0.0909091 2:0.545455 3:0.0909091 4:0.0909091 5:0.0909091 6:0.0909091
301 1:0.010989 2:0.351648 3:0.230769 4:0.0989011 5:0.0989011 6:0.208791
302 1:0.0123457 2:0.358025 3:0.0617284 4:0.0493827 5:0.333333 6:0.185185
303 1:0.0625 2:0.625 3:0.0625 4:0.0625 5:0.0625 6:0.125
304 1:0.111111 2:0.333333 3:0.111111 4:0.111111 5:0.222222 6:0.111111
