CR,CM,time
http://sealytics.github.io/ontologies/release-model#Bug-d79ac4ea-c154-4b17-84a8-0699d173b211,I have filed a bug https://issues.apache.org/jira/browse/SPARK-2156,1392885266886
http://sealytics.github.io/ontologies/release-model#Bug-d79ac4ea-c154-4b17-84a8-0699d173b211,"Sorry, I should have specified it. The frameSize was set to 512 for those logs. I&apos;ve also tried with 16, and it works when results are over 16MB",1392885266886
http://sealytics.github.io/ontologies/release-model#Bug-d79ac4ea-c154-4b17-84a8-0699d173b211,"@Patrick Wendell -

Case 1.
DRIVER:
I start the driver with java -Dspark.akka.frameSize=200 -D... -cp .....

EXECUTOR:
spark-env.sh on workers with frameSize specified: 
export SPARK_JAVA_OPTS=&apos;-Dspark.local.dir=/data/spark/tmp -Dspark.akka.logAkkaConfig=true -Dspark.akka.frameSize=160 -Dspark.akka.timeout=100 -Dspark.akka.askTimeout=30 -Dspark.akka.logLifecycleEvents=true -Dspark.worker.timeout=200&apos;

Executor akka config log reports frameSize=160

Case 2. 
DRIVER:
I start the driver with java -Dspark.akka.frameSize=200 -D... -cp ....

EXECUTOR:
spark-env.sh on workers with frameSize NOT specified: 
export SPARK_JAVA_OPTS=&apos;-Dspark.local.dir=/data/spark/tmp -Dspark.akka.logAkkaConfig=true -Dspark.akka.timeout=100 -Dspark.akka.askTimeout=30 -Dspark.akka.logLifecycleEvents=true -Dspark.worker.timeout=200&apos;

Executor akka config log on workers has no frameSize and executor process(by ps waux) has no frameSize. Here, I suppose it picks up the default 10MB.

Case 3. 
DRIVER:
This time I export SPARK_JAVA_OPTS=&quot;-Dspark.akka.frameSize=220&quot; on the dirver host, before running the driver with java -Dspark.akka.frameSize=200 -D... -cp ....
I&apos;m not reading SPARK_JAVA_OPTS in the driver code.
Driver&apos;s Akka config log, says frameSize=200.

EXECUTOR1 on HOST1:
No frameSize specified in spark-env
Executor akka config log says frameSize=220.

EXECUTOR2 on HOST2:
frameSize=160 in spark-env
Executor akka config log says frameSize=220, 

ps waux shows the process was started with this cmd:
/usr/java/default/bin/java -cp sparkJar.jar -Dspark.local.dir=/data/spark/tmp -Dspark.akka.logAkkaConfig=true -Dspark.akka.frameSize=160 -Dspark.akka.timeout=100 -Dspark.akka.askTimeout=30 -Dspark.akka.logLifecycleEvents=true -Dspark.worker.timeout=200 -Dspark.akka.frameSize=220 -Xms3072M -Xmx3072M org.apache.spark.executor.CoarseGrainedExecutorBackend .....

So the SPARK_JAVA_OPTS from both the executor and the driver are appended, but since java overrides the first frameSize with the second, the executor runs with frameSize=220

Case 4.
DRIVER:
This time I export SPARK_JAVA_OPTS=&quot;-Dspark.akka.frameSize=220&quot; on the driver host, but don&apos;t specify frameSize in the launch command.
Again, I don&apos;t SPARK_JAVA_OPTS in the driver code.
No frameSize in driver&apos;s akka config log. I expect driver picks up the default 10MB frameSize.

Executors are the same as in case3.

What I&apos;m seeing is that, you can specify the frameSize for a driver in the launch command as java -Dspark.akka.frameSize property, and for the executors in their respective spark-env.sh. If you specify SPARK_JAVA_OPTS on the driver side, then this will override the value for the executors, but not for the driver. I don&apos;t use spark-class.sh to launch my driver, because somewhere I read that its meant for spark internal classes and examples. I also currently build my SparkContext directly, without using SparkConf.

This not an issue for me any longer. That being said, it would have saved me loads of time, if the logs had provided some indication that sending serialized tasks to the executors had failed because they were larger than 10MB. Also, the documentation could be a bit clearer about what is set where and which property overrides or is overridden.

Thanks.",1392885266886
http://sealytics.github.io/ontologies/release-model#Bug-d79ac4ea-c154-4b17-84a8-0699d173b211,"You&apos;re right Roshan.I was expecting the akka properties set before SparkContext creation to be propagated to the Executors (and based on what the Spark code does, it should be the case). 

I think it should be enforced for the whole akka stuff (timeouts and so on), as well as for the rest of spark properties",1392885266886
http://sealytics.github.io/ontologies/release-model#Bug-d79ac4ea-c154-4b17-84a8-0699d173b211,PR for branch-0.9: https://github.com/apache/spark/pull/1455,1392885266886
http://sealytics.github.io/ontologies/release-model#Bug-007447a2-26bc-4cc4-a833-f1295c44919a,"Issue resolved by pull request 1140
[https://github.com/apache/spark/pull/1140]",1403211235632
http://sealytics.github.io/ontologies/release-model#Bug-007447a2-26bc-4cc4-a833-f1295c44919a,Created PR: https://github.com/apache/spark/pull/1140,1403211235632
http://sealytics.github.io/ontologies/release-model#Bug-36741f35-2737-472c-9ce3-33b3e4b6655e,PR #375 (https://github.com/apache/spark/pull/375),1397084631921
http://sealytics.github.io/ontologies/release-model#Bug-36741f35-2737-472c-9ce3-33b3e4b6655e,This was commit 69047506. (If someone with permissions could set me as the assignee that would be great.),1397084631921
http://sealytics.github.io/ontologies/release-model#Bug-36741f35-2737-472c-9ce3-33b3e4b6655e,"Sorry, got confused. This PR is still pending.",1397084631921
http://sealytics.github.io/ontologies/release-model#Bug-f7f71b4e-f2a0-4c50-ab26-00e28e03e4b3,Had an offline discussion with [~coderxiang]. The root cause was that the containers were kill by YARN for some reason. So the RDDs become partially cached even it was marked as MEMORY_AND_DISK. Things become messy when Spark tries to recover the RDDs while new containers are getting killed by YARN. [~coderxiang] is looking at the real cause of container failures.,1402537241288
http://sealytics.github.io/ontologies/release-model#Bug-f7f71b4e-f2a0-4c50-ab26-00e28e03e4b3,"Could you explain how the tasks fail? Because even if the RDDs are not fully cached, the tasks should not fail.",1402537241288
http://sealytics.github.io/ontologies/release-model#Bug-1b4c76f5-410b-4074-ac5f-0e35151e925f,Pull-requested: https://github.com/apache/spark/pull/836,1400576522333
http://sealytics.github.io/ontologies/release-model#Bug-a9000db6-a7ca-4a92-93cb-727f6897d2e9,"I see, the new FAILED status is introduced in https://github.com/apache/spark/commit/0f9d2ace6baefeacb1abf9d51a457644b67f2f8d, it should be a pretty easy fix",1397186709785
http://sealytics.github.io/ontologies/release-model#Bug-a9000db6-a7ca-4a92-93cb-727f6897d2e9,"Hello,
I&apos;m facing the same issue in version 1.0.0 (built from the sources distribution using {{make-distribution.sh --hadoop 2.0.0-cdh4.7.0}}).

I&apos;m running a job using the new {{bin/spark-submit}} script. When the job fails, one of the worker dies with the following error:

{code}
2014-06-17 17:00:04,675 [sparkWorker-akka.actor.default-dispatcher-3] ERROR akka.actor.OneForOneStrategy - FAILED (of class scala.Enumeration$Val)
scala.MatchError: FAILED (of class scala.Enumeration$Val)
        at org.apache.spark.deploy.worker.Worker$$anonfun$receive$1.applyOrElse(Worker.scala:317)
        at akka.actor.ActorCell.receiveMessage(ActorCell.scala:498)
        at akka.actor.ActorCell.invoke(ActorCell.scala:456)
        at akka.dispatch.Mailbox.processMailbox(Mailbox.scala:237)
        at akka.dispatch.Mailbox.run(Mailbox.scala:219)
        at akka.dispatch.ForkJoinExecutorConfigurator$AkkaForkJoinTask.exec(AbstractDispatcher.scala:386)
        at scala.concurrent.forkjoin.ForkJoinTask.doExec(ForkJoinTask.java:260)
        at scala.concurrent.forkjoin.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1339)
        at scala.concurrent.forkjoin.ForkJoinPool.runWorker(ForkJoinPool.java:1979)
        at scala.concurrent.forkjoin.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:107)
{code}",1397186709785
http://sealytics.github.io/ontologies/release-model#Bug-a9000db6-a7ca-4a92-93cb-727f6897d2e9,"The reason is when Worker receive DriverStateChanged, it only match  ERROR, FINISHED and KILLED. it should add a case like :case _ =&gt;
",1397186709785
http://sealytics.github.io/ontologies/release-model#Bug-a9000db6-a7ca-4a92-93cb-727f6897d2e9,this has been fixed by https://github.com/apache/spark/commit/95e4c9c6fb153b7f0aa4c442c4bdb6552d326640,1397186709785
http://sealytics.github.io/ontologies/release-model#Bug-a9000db6-a7ca-4a92-93cb-727f6897d2e9,I will fix it right now,1397186709785
