CR,CM,time
http://sealytics.github.io/ontologies/release-model#Bug-bd3cb212-4d85-4888-9eea-c9ad899e0dd1,fixed with http://svn.apache.org/r1442527,1360042368192
http://sealytics.github.io/ontologies/release-model#Bug-bd3cb212-4d85-4888-9eea-c9ad899e0dd1,"forgot to mark as resolved: was resolved on 19/Apr/13 http://svn.apache.org/r1442527
",1360042368192
http://sealytics.github.io/ontologies/release-model#Bug-09962ff0-eaa9-44bc-9307-c1d2f24a4f7b,Done. See also STANBOL-1253,1390228819315
http://sealytics.github.io/ontologies/release-model#Bug-3f096816-1d1b-4eaa-8ff4-26c8ac9ac24d,"fixed with 

* http://svn.apache.org/r1535634 in 0.12.0 and 
* http://svn.apache.org/r1535642 in the trunk",1382677257414
http://sealytics.github.io/ontologies/release-model#Bug-901ac0cd-3c8e-4b59-bb12-1fb11663e81b,"fixed

with http://svn.apache.org/r1551671 in the 0.12 branch
with http://svn.apache.org/r1551673 in the trunk",1387309232563
http://sealytics.github.io/ontologies/release-model#Bug-ce8ccaf6-cbc6-4161-b479-f3ee210eedff,This should be fixed now in rev 1533394,1380276797500
http://sealytics.github.io/ontologies/release-model#Bug-32f3cd34-1641-46cb-983c-b81ddc205b8b,Starting with http://svn.apache.org/r1532986 local names are converted to full URIs,1368525305903
http://sealytics.github.io/ontologies/release-model#Bug-314a53dc-fe64-45e5-bd30-93c1100d8284,"I do see that a &quot;SparqlMenuItem&quot; defined in o.a.s.commons.web.sparql, but I can not remember how to register it with the navigation menu without using the deprecated FrameworkFragment. [~reto] can you please have a look at this.",1398241779352
http://sealytics.github.io/ontologies/release-model#Bug-314a53dc-fe64-45e5-bd30-93c1100d8284,"Added 

@Component
@Service(NavigationLink.class)

as annotations to the class",1398241779352
http://sealytics.github.io/ontologies/release-model#Bug-ea08036a-9bee-4e78-9c49-6f130d5674cc,set &quot;Priority&quot; to &quot;Trivial &quot; this only affects a DEBUG level logging not to be printed,1396809828103
http://sealytics.github.io/ontologies/release-model#Bug-ea08036a-9bee-4e78-9c49-6f130d5674cc,I&apos;ve added the patch file.,1396809828103
http://sealytics.github.io/ontologies/release-model#Bug-ea08036a-9bee-4e78-9c49-6f130d5674cc,resolved with http://svn.apache.org/r1587541 in 0.12 and http://svn.apache.org/r1587542 in trunk,1396809828103
http://sealytics.github.io/ontologies/release-model#Bug-4158cdce-52b7-4206-85a2-cba7d4b2c7ff,fixed with http://svn.apache.org/r1587532 in 0.12 and http://svn.apache.org/r1587534 in trunk,1396813438746
http://sealytics.github.io/ontologies/release-model#Bug-4158cdce-52b7-4206-85a2-cba7d4b2c7ff,I&apos;ve added the patch file.,1396813438746
http://sealytics.github.io/ontologies/release-model#Bug-c09d08a6-e413-43f7-a159-4c3f35894990,"Sorry for that... just wanted to extract this little fix from some others modifications.

fixed with : 
1590973 on 0.12
1590976 on trunk.

I don&apos;t see trunk building fail as it&apos;s also should, there is no more jenkin&apos;s trunk building ? 

Sorry for disturbing.
",1398698419414
http://sealytics.github.io/ontologies/release-model#Bug-c09d08a6-e413-43f7-a159-4c3f35894990," http://svn.apache.org/r1590670 broke the build for the 0.12 branch
{code}
    COMPILATION ERROR :
        UserResource.java:[801,1] error: cannot find symbol
{code}",1398698419414
http://sealytics.github.io/ontologies/release-model#Bug-c09d08a6-e413-43f7-a159-4c3f35894990,"revision 1590670 for 0.12
revision 1590672 for trunk",1398698419414
http://sealytics.github.io/ontologies/release-model#Bug-c53d2db5-ad3f-4380-bc0b-23b497bbde77,changed behavior with http://svn.apache.org/r1608340 in 0.12 and merged with http://svn.apache.org/r1608342 to trunk,1404709620476
http://sealytics.github.io/ontologies/release-model#Bug-120f4db2-b06c-4d02-a785-220e3b9da212,resolved with http://svn.apache.org/r1532191,1381518711371
http://sealytics.github.io/ontologies/release-model#Bug-120f4db2-b06c-4d02-a785-220e3b9da212,"There are two possible strategies: 

a) Return a default format when the requested cannot be satisfied
b) Return 406 Not Acceptable ",1381518711371
http://sealytics.github.io/ontologies/release-model#Bug-120f4db2-b06c-4d02-a785-220e3b9da212,"This fix also requires to update the according integration tests

* org.apache.stanbol.enhancer.it.DefaultChainTest.testInvalidFormat
* org.apache.stanbol.enhancer.it.StatelessEngineTest.testInvalidFormat

to check for 406 instead of 500",1381518711371
http://sealytics.github.io/ontologies/release-model#Bug-120f4db2-b06c-4d02-a785-220e3b9da212,updated integration test with http://svn.apache.org/r1532191. Waiting for Jenkins for confirmation before resolving ...,1381518711371
http://sealytics.github.io/ontologies/release-model#Bug-120f4db2-b06c-4d02-a785-220e3b9da212,fixed in r1531400,1381518711371
http://sealytics.github.io/ontologies/release-model#Bug-684c1025-6a6d-4d65-aeab-16de9e67a485,fixed with http://svn.apache.org/r1598019 in 0.12 and http://svn.apache.org/r1598026 in trunk,1401283398538
http://sealytics.github.io/ontologies/release-model#Bug-744a92d0-0181-4baa-999d-220575ea0fd6,"You are right. This is a design issue that requires to change the interface of the RunSingleSPARQL. Looks like in Jena one has to return the QueryExecution as there is no way to call close() on the ResultSet (e.g. as in Sesame).

Because of that returning the ResultSet is not an option as it would not allow to correctly close the Execution. Returning the QueryExecution is much less elegant but can not be avoided.",1396222317199
http://sealytics.github.io/ontologies/release-model#Bug-744a92d0-0181-4baa-999d-220575ea0fd6,"I&apos;ve removed the runSPARQL method and created a method to retrieve QueryExecution. So close method could be run at test method. Returning Resultset should be done at another architecture that collects ResultSet objects, closes the QueryExecution and returns collected ResultSet.

Tests are passed.",1396222317199
http://sealytics.github.io/ontologies/release-model#Bug-744a92d0-0181-4baa-999d-220575ea0fd6,fixed with http://svn.apache.org/r1587815 for 0.12 and http://svn.apache.org/r1587816 in trunk,1396222317199
http://sealytics.github.io/ontologies/release-model#Bug-e43698f3-3435-4db1-94cf-a55ddb4a1a32,fixed with http://svn.apache.org/r1574911 in 0.12 and http://svn.apache.org/r1574913 in trunk,1394117754603
http://sealytics.github.io/ontologies/release-model#Bug-123488c5-7202-4cb4-829c-f87f87c8f757,using tradition mode.,1399887795550
http://sealytics.github.io/ontologies/release-model#Bug-b18894e4-2b49-416d-9960-f95bead83d2e,"Hello Rupert,

Thanks for your response.
OS: Ubuntu 13.10 x64
Java version: &quot;1.7.0_25&quot;

I have tried the following MAVEN_OPTS:
export MAVEN_OPTS=&quot;-Xmx2048M -XX:MaxPermSize=2048M&quot;
export MAVEN_OPTS=&quot;-Xmx2048M -XX:MaxPermSize=1024M&quot;

I have tried Surefire 2.13, 2.14, 2.15 and 2.16

Do you think more than 2GB memory might be necessary?
Still no error output or JVM crashlog in working directory.",1390255646791
http://sealytics.github.io/ontologies/release-model#Bug-b18894e4-2b49-416d-9960-f95bead83d2e,"I have update the version of the Surefire to the most current 2.16 with  http://svn.apache.org/r1560291, but I am still unable to reproduce the reported issue in my environment (java version &quot;1.7.0_45&quot; on Mac 10.9)

Can you please provide more details about your OS, Java version and also the configured MAVEN_OPTS. If the JVM crashes during running the tests you should also see a crash log in the working directory.",1390255646791
http://sealytics.github.io/ontologies/release-model#Bug-b18894e4-2b49-416d-9960-f95bead83d2e,"Hi Vahid, 

Is there a crash log of the JVM? If not maybe the /var/log/syslog file can provide you some information why the kernel killed the build.

IMO it is not sure that this is related to unit tests as based on the logs in your initial posts those are already completed before the &apos;killed&apos;. ",1390255646791
http://sealytics.github.io/ontologies/release-model#Bug-8f9a0284-6c68-43d4-b1b5-43ccb1ad19b3,fixed in both trunk and 0.12.0 releasing with http://svn.apache.org/r1539337,1383739055698
http://sealytics.github.io/ontologies/release-model#Bug-5d114a8d-d7e0-40f2-bfa5-9e91051c96fb,fixed with http://svn.apache.org/r1563781 in 0.12 and http://svn.apache.org/r1564226 in trunk,1391176925410
http://sealytics.github.io/ontologies/release-model#Bug-ed8a56ea-9611-4547-b94c-5e8a69249cfb,fixed with http://svn.apache.org/r1551517 in trunk and http://svn.apache.org/r1551862 in the 0.12.0 branch ,1386945688113
http://sealytics.github.io/ontologies/release-model#Bug-a4daff0f-2360-4833-afcc-a466027e9bfd,[~a.kuckartz@ping.de] Is this issue still valid because I get error for integration tests at trunk?,1382427420970
http://sealytics.github.io/ontologies/release-model#Bug-a4daff0f-2360-4833-afcc-a466027e9bfd,"[~kamaci] A number of the difficult problems have been resolved by [~rwesten]. But not all of them are resolved. In other words: Yes, I also still see integration test issues.",1382427420970
http://sealytics.github.io/ontologies/release-model#Bug-a4daff0f-2360-4833-afcc-a466027e9bfd,"[~rwesten] I&apos;ve re-run clean install and the result it: 

{quote}
[INFO] Apache Stanbol Integration Tests .................. SUCCESS [7:31.524s] 
{quote}

so it seems that there is not a problem anymore.",1382427420970
http://sealytics.github.io/ontologies/release-model#Bug-a4daff0f-2360-4833-afcc-a466027e9bfd,[~kamaci] if you do have integration test problems please attach additional details to this issue (including the platform you are using). The main issue with fixing the issues reported by Andreas was to re-produce them.,1382427420970
http://sealytics.github.io/ontologies/release-model#Bug-4e1bc9c6-3e4b-4cc8-a0da-94663706d279,Patch.,1385214153329
http://sealytics.github.io/ontologies/release-model#Bug-4e1bc9c6-3e4b-4cc8-a0da-94663706d279,"correction fixed with http://svn.apache.org/r1551875, the above was for STANBOL-1221",1385214153329
http://sealytics.github.io/ontologies/release-model#Bug-4e1bc9c6-3e4b-4cc8-a0da-94663706d279,"fixed with http://svn.apache.org/r1551874.

Thx Gregor for reporting!",1385214153329
http://sealytics.github.io/ontologies/release-model#Bug-5d25ce45-82a9-4a52-a770-c4c86bd8d791,fixed with http://svn.apache.org/r1539369 in both trunk and the 0.12.0 releasing branch,1383750831711
http://sealytics.github.io/ontologies/release-model#Bug-047a487f-6f3e-49a9-bf66-9080f6cc66ae,fixed with http://svn.apache.org/r1539365 in both trunk and the 0.12.0 releasing branch,1383749559136
http://sealytics.github.io/ontologies/release-model#Bug-244ac7f4-0a2f-4d32-acf7-b4443ef0984b,Thanks  Viktor for the patch. I will download a new dump and test the updated script. Most likely I will keep both as Google might decide to switch back to the old format.,1384951485785
http://sealytics.github.io/ontologies/release-model#Bug-244ac7f4-0a2f-4d32-acf7-b4443ef0984b,"tested the new  script with &quot;freebase-rdf-2013-11-17-00-00.gz&quot;. Works perfectly.

here the first to lines of the prodices incoming_links.txt file

8207306 m.0kpv11
3465907 m.019h
2667804 m.0775xvm
1889043 m.01xryvm
1606734 m.09jd9nh
1522976 m.05zppz
1340895 m.0jst35z
1334458 m.0g4g
1191781 m.04l
1077343 m.09gn

",1384951485785
http://sealytics.github.io/ontologies/release-model#Bug-150bc656-be19-4f74-b585-9e3065b76b1f,Patch.,1385214406850
http://sealytics.github.io/ontologies/release-model#Bug-150bc656-be19-4f74-b585-9e3065b76b1f,"fixed with http://svn.apache.org/r1551874.

Thx Gregor for reporting!
",1385214406850
http://sealytics.github.io/ontologies/release-model#Bug-5b2acde4-9a9f-4ba2-b410-c8bc7dfb61b1,"This is because the  EmbeddedSolrServer uses

   catch( Exception ex ) {
      throw new SolrServerException( ex );
    }

and therefore replaces Security related exceptions with SolrServerException. IMO this is not a bug of Stanbol but should be fixed in Solr",1368902373901
http://sealytics.github.io/ontologies/release-model#Bug-5d0701ca-cb3a-48a3-b102-2010d7ecf9b8,fixed with http://svn.apache.org/r1599433 in 0.12.1 and http://svn.apache.org/r1599441 in trunk,1401778467238
http://sealytics.github.io/ontologies/release-model#Bug-d30749fd-91a7-4851-90bf-321089eb6343,fixed with http://svn.apache.org/r1597256 in 0.12 (does not apply to trunk as there everything uses 1.0.0-SNAPSHOT),1400908393100
http://sealytics.github.io/ontologies/release-model#Bug-bb25afeb-8248-40f7-88b7-8e6a51b23bab,"fixed with  http://svn.apache.org/r1587824 in 0.12 and http://svn.apache.org/r1587825 in trunk

The issue was calling 

{code}
Builder builder = new Builder()
[..]
Jar jar = builder.build();
builder.close()
jar.write({file})
{code}

as builder.close() not only closes the builder, but also all Jar instances created by the builder. Because of that one need to call jar.write(..) first and only close the builder after that.
",1395990236299
http://sealytics.github.io/ontologies/release-model#Bug-bb25afeb-8248-40f7-88b7-8e6a51b23bab,"regarding
        try {
             builder.addClasspath(new File(config.getDestinationFolder(),CONFIG_ROOT));
         } catch (IOException e) {
-            log.warn(&quot;Unable to build OSGI Bundle for Indexed Referenced Site &quot;+config.getName(),e);
+            log.warn(&quot;(builder.addClasspath) Unable to build OSGI Bundle for Indexed Referenced Site &quot;+config.getName(),e);
             builder.close();
+            //?? why not throwing an exception here ??
             return;

The reason why I decided to just log a WARN and not stop the process is that at this point the finallization phase has already done a lot of work (optimizing the SolrCore, building FST models, ...). So IMO it was better to notify the user why the bundle was not build while still continuing the &quot;solrindex.zip&quot; archive with the SolrCore.",1395990236299
http://sealytics.github.io/ontologies/release-model#Bug-bb25afeb-8248-40f7-88b7-8e6a51b23bab,"from 0.12.x/entityhub/indexing/core

",1395990236299
http://sealytics.github.io/ontologies/release-model#Bug-ed654bc1-e9f7-436e-a277-8c152b538583,I&apos;ve added the patch file.,1396797379285
http://sealytics.github.io/ontologies/release-model#Bug-ed654bc1-e9f7-436e-a277-8c152b538583,"fixed with http://svn.apache.org/r1587573 in 0.12 and merged to 1.0 with http://svn.apache.org/r1587574.

I have not used the patch in this case: Instead the MultiThreadedTestBase config now already trims the configured property",1396797379285
http://sealytics.github.io/ontologies/release-model#Bug-f2c7fbc1-8e0e-4ded-832b-73e23c083b1a,fixed with http://svn.apache.org/r1588139,1397715446443
http://sealytics.github.io/ontologies/release-model#Bug-f2c7fbc1-8e0e-4ded-832b-73e23c083b1a,"Backward Compatibility:

With updating the Felix module versions with STANBOL-1322 in the 0.12.1 release the `o.a.s.entityhub.site.linkeddata` module 0.12.0 would no longer work (as for the reason described by this issue). Because of that empty service configuration files for

* org.apache.stanbol.entityhub.dereferencer.CoolUriDereferencer
* org.apache.stanbol.entityhub.dereferencer.SparqlDereferencer
* org.apache.stanbol.entityhub.searcher.SparqlSearcher
* org.apache.stanbol.entityhub.searcher.VirtuosoSearcher
* org.apache.stanbol.entityhub.searcher.LarqSearcher

will be added to the `o.a.s.entityhub.defaults` module. This ensures that users using the 0.12.1 version of the `o.a.s.entityhub.defaults`module will still be able to use earlier versions of the Entityhub. Users that do not want to use the 0.12.1 version of the `o.a.s.entityhub.defaults` module can also provide the configurations listed above by some other means.",1397715446443
http://sealytics.github.io/ontologies/release-model#Bug-3b0fc908-63de-4b9a-abeb-3bd2cce1c281,fixed with http://svn.apache.org/r1539026 in both the trunk and the 0.12.0 release branch,1383657290248
http://sealytics.github.io/ontologies/release-model#Bug-4ae8c6d1-5597-4f06-bc69-78cdd9163297,[~rwesten] Sorry for not making that clear: _those_ errors were indeed the result of deliberately created syntactic errors (which I mentioned in my mail). The problems this Jira issue is about did _not_ leave such traces in the error log. If there are any traces in the error.log they must be _before_ the first hit on &quot;Run SPARQL query&quot;.,1398241554234
http://sealytics.github.io/ontologies/release-model#Bug-4ae8c6d1-5597-4f06-bc69-78cdd9163297,I sent Rupert an error.log.,1398241554234
http://sealytics.github.io/ontologies/release-model#Bug-4ae8c6d1-5597-4f06-bc69-78cdd9163297,"Andreas, I attached the interesting part of your log to the issue. As you can see in the Exception your SPARQL query could not be parsed.

So please check that the query you where sending confirmed to SPARQL 1.0",1398241554234
http://sealytics.github.io/ontologies/release-model#Bug-4ae8c6d1-5597-4f06-bc69-78cdd9163297,"The WARNING is written by Jersey because the `org.apache.stanbol.commons.httpqueryheaders` (CORS support for Internet Explorer) consumes the original ServletRequests and warps it with it with an custom one.

I do not think this is releated to the &quot;Invalid query.&quot; You should find the real problem in `./stanbol/log/error.log`.",1398241554234
http://sealytics.github.io/ontologies/release-model#Bug-8fe78809-4655-4923-af88-71e73789614b,fixed with http://svn.apache.org/r1538520 and merged to 0.12 with http://svn.apache.org/r1538524,1383552833982
http://sealytics.github.io/ontologies/release-model#Bug-6ed9497f-f087-4f07-b339-b45805b23f56,fixed with http://svn.apache.org/r1539369 in both trunk and the 0.12.0 releasing branch,1383749732118
http://sealytics.github.io/ontologies/release-model#Bug-5fa7a601-b0b3-45f1-8913-fc99f6d273b6,"fixed with http://svn.apache.org/r1578255

the SolrCore field is now also initialized in case a custom Solr core configuration is used.",1395041463669
http://sealytics.github.io/ontologies/release-model#Bug-c866c37a-b330-4c3b-b9d1-2bb276834056,"Moved in trunk, version number and references to parent fixed accordingly",1389609238249
http://sealytics.github.io/ontologies/release-model#Bug-c866c37a-b330-4c3b-b9d1-2bb276834056,"Thank you [~gregmuellegger], changes applied, opened STANBOL-1260 for that.",1389609238249
http://sealytics.github.io/ontologies/release-model#Bug-c866c37a-b330-4c3b-b9d1-2bb276834056,The build for the HermiT reasoner in the 0.12 release branch is currently broken. Here is a patch that fixes the problem. It should be applied before the reasoner gets merged into trunk.,1389609238249
http://sealytics.github.io/ontologies/release-model#Bug-8f925586-ae8e-42e6-89ec-ca2534654253,fixed with http://svn.apache.org/r1572944 in 0.12 and http://svn.apache.org/r1572948 in trunk,1393594530871
http://sealytics.github.io/ontologies/release-model#Bug-602f2c2b-5af0-47e0-bf53-4700204e8471,"applied path with http://svn.apache.org/r1560304, fixed an other broken link with http://svn.apache.org/r1560306 and published changes with revision 895080

[~kinow]: Thanks for notice and path",1382567649443
http://sealytics.github.io/ontologies/release-model#Bug-94a82691-b9ea-40e6-bcf5-4ee0b7daf824,changed with http://svn.apache.org/r1587860 in 0.12; merged with http://svn.apache.org/r1587862 to trunk,1397645085041
http://sealytics.github.io/ontologies/release-model#Bug-c4327c50-65a2-49f9-b1c4-0e21188b20d2,fixed with http://svn.apache.org/r1564363 in 0.12.0 and http://svn.apache.org/r1564364 in trunk,1391529209200
http://sealytics.github.io/ontologies/release-model#Bug-6fe67eb7-6444-4594-92ce-8bf023a1fc09,For apply in trunk if no problems with other maven version than 3.1,1384774776464
http://sealytics.github.io/ontologies/release-model#Bug-6fe67eb7-6444-4594-92ce-8bf023a1fc09,"Benjamin Gr̦ssing reported the same issue today on the mailing list [1]. He also solved it by upgrading the shade plugin.
Building the 0.12 branch still works fine with &quot;Apache Maven 3.0.4 (r1232337; 2012-01-17 09:44:56+0100)&quot;. So it looks like the change is backward compatible.


[1] http://markmail.org/message/d32fwphmm6zxffub",1384774776464
http://sealytics.github.io/ontologies/release-model#Bug-6fe67eb7-6444-4594-92ce-8bf023a1fc09,"Note that Stanbol is affected by the bug described in [1] if one upgrades the Shade plugin. So we will need to apply the suggested workaround  (adding &lt;createDependencyReducedPom&gt;false&lt;/createDependencyReducedPom&gt; to the plugin configuration).

This needs to be done for both the releasing-0.12 branch and the trunk.

If you do not see the issue ATM its because the pom.xml file do override the plugin version defined in the parent with 1.7.2


[1]http://mail-archives.apache.org/mod_mbox/maven-dev/201306.mbox/%3CCDD4FE7A.23496%25rvesse@yarcdata.com%3E",1384774776464
http://sealytics.github.io/ontologies/release-model#Bug-6fe67eb7-6444-4594-92ce-8bf023a1fc09,"Committed revision 1542995.
in branch 0.12

Attaching patch for apply in trunk if no breaks with other mvn versions.

++",1384774776464
http://sealytics.github.io/ontologies/release-model#Bug-6fe67eb7-6444-4594-92ce-8bf023a1fc09,with http://svn.apache.org/r1544186 and http://svn.apache.org/r1544187 I updated the launchers pom files as described in the above comment,1384774776464
http://sealytics.github.io/ontologies/release-model#Bug-6fe67eb7-6444-4594-92ce-8bf023a1fc09,"Thanks for look at this quickly.
Updated parent&apos;s pom shade plugin version in trunk @revision 1544218

++",1384774776464
http://sealytics.github.io/ontologies/release-model#Bug-9436029b-5830-4dfb-a844-a6139da0d98a,fixed the issues described in the above comment with http://svn.apache.org/r1546706 and merged them back to the 0.12 branch with http://svn.apache.org/r1546708,1385127724883
http://sealytics.github.io/ontologies/release-model#Bug-9436029b-5830-4dfb-a844-a6139da0d98a,implemented with http://svn.apache.org/r1544960 (both trunk and 0.12 branch),1385127724883
http://sealytics.github.io/ontologies/release-model#Bug-9436029b-5830-4dfb-a844-a6139da0d98a,"Reopen, because of a bug that can cause confidences of suggestions to be adjusted multiple times. In addition there is also a possibility that the confidence of non fise:EntityAnnotations is modified.",1385127724883
http://sealytics.github.io/ontologies/release-model#Bug-2940cfce-3433-49b6-9790-879bb8c1b7c7,I&apos;ve added the patch file.,1396205650147
http://sealytics.github.io/ontologies/release-model#Bug-2940cfce-3433-49b6-9790-879bb8c1b7c7,Already added the bundlelist to the bundlelist reactor with http://svn.apache.org/r1583176 (instead of the main reactor pom as suggested in the pom.xml).,1396205650147
http://sealytics.github.io/ontologies/release-model#Bug-baf7a611-a08e-4aae-9553-60a0e846a8dd,fixed with  http://svn.apache.org/r1587575 in 0.12 and http://svn.apache.org/r1587576 in 1.0,1396795344457
http://sealytics.github.io/ontologies/release-model#Bug-baf7a611-a08e-4aae-9553-60a0e846a8dd,I&apos;ve added the patch file.,1396795344457
http://sealytics.github.io/ontologies/release-model#Bug-a6538621-50c1-49f6-b86a-39211bbdfa08,Duplicate of STANBOL-1154,1383254232446
http://sealytics.github.io/ontologies/release-model#Bug-73e3ad79-20be-4a5c-b82f-53773eefa7f9,"fixed with http://svn.apache.org/r1587525 in 0.12 and http://svn.apache.org/r1587527 in trunk.

thx Furkan for the patch",1396819111621
http://sealytics.github.io/ontologies/release-model#Bug-73e3ad79-20be-4a5c-b82f-53773eefa7f9,I&apos;ve attached the path that escapes user supplied data.,1396819111621
http://sealytics.github.io/ontologies/release-model#Bug-7c8c125c-0a1c-4733-88f7-33d085e2a726,moved bundles around to make the dependency only one way.,1378893718922
http://sealytics.github.io/ontologies/release-model#Bug-46535915-0895-4e2f-9939-46b1cafa5459,"To workaround problems with multiple initializations of the felix.http.jetty bundle (encountered by [~a.kuckartz@ping.de]) this will also streamline the startlevels as follows

* the OSGI framework is started at level=2 (was 5)
* logging is also started at level=2 (was 5)
* the http.jetty at level=3 - via jarWebSupport in the launchers pom.xml files) (was 1)
* the http.whiteboard at level=4 (was 5)
",1382284151573
http://sealytics.github.io/ontologies/release-model#Bug-46535915-0895-4e2f-9939-46b1cafa5459,changed with revision http://svn.apache.org/r1534027 in 0.12 and http://svn.apache.org/r1534529 in trunk,1382284151573
http://sealytics.github.io/ontologies/release-model#Bug-05c33706-1e0d-4841-875e-4cc45d329f48,This was fixed with http://svn.apache.org/r1492566 (13.Jun),1369423453743
http://sealytics.github.io/ontologies/release-model#Bug-05c33706-1e0d-4841-875e-4cc45d329f48,"Reopen, because the fix does not work if Stanbol is running within an embedded OSGI environment and the Context Classloader is leaking a solr.",1369423453743
http://sealytics.github.io/ontologies/release-model#Bug-05c33706-1e0d-4841-875e-4cc45d329f48,"The changed SolrServerAdapter now overrides the following Methods of the CoreContainer

* create(CoreDescriptior): To ensure that the OsgiSolrResourceLoader is used to init the SolrCore. NOTE: that ZooKeeper maanaged cores are not yet supported. If a ZooKeeper Controller is present, the supoer implementation is called (what will likely cause Exceptions during initialisation of the Core)
* register(Map&lt;String,SolrCore&gt;, String, SolrCore, boolesn): To ensure that registered SolrCores are registered as OSGI services. NOTE the special case where registration is posponed during the initial creation of the SolrCore because this can cause a deadlock (see comments in the source for details)
* swap(String, String): To ensure that the OSGI serviceRegistration are updated accordingly

Additional Changes:

* The methods of the SolrServerAdapter corresponding to the now overridden methods of the wrapped CoreContainer where accordingly adapted
* The SolrServerAdapter does now hold an reference count on managed SolrCores. This prevents the close of SolrCores shortly after the first registration (In previous versions users should have noticed the same SolrCore to be initialised twice because of that)
* The SolrServerAdapter does no longer decrease the reference count until it reaches zero. This will avoid the Solr Error Messages about negative reference counts, but also requires that other OSGI components to correctly call SolrCore#close(). However an investigation of the current usage as shown that mist likely EmbeddedSolrServers will be used to use obtained CoreContainers and the  EmbeddedSolrServer does correctly call close() on each obtained SolrCore.",1369423453743
http://sealytics.github.io/ontologies/release-model#Bug-05c33706-1e0d-4841-875e-4cc45d329f48,"Fixed several embedded OSGI environment related issues with http://svn.apache.org/r1490540 and  http://svn.apache.org/r149055
Also fixed an issue that prevented the correct shutdown of the commons.solr.core bundle with http://svn.apache.org/r1490571",1369423453743
http://sealytics.github.io/ontologies/release-model#Bug-05c33706-1e0d-4841-875e-4cc45d329f48,"Reopen, because there seam still to be issues with SolrCores to be registered/unregistered several times - indicating a problem with the reference count on SolrCores",1369423453743
http://sealytics.github.io/ontologies/release-model#Bug-05c33706-1e0d-4841-875e-4cc45d329f48,implemented described changes with http://svn.apache.org/r1489722,1369423453743
http://sealytics.github.io/ontologies/release-model#Bug-557f9866-5f3c-48b2-b007-1ad63582ebad,fixed with http://svn.apache.org/r1581735 in 0.12.1 and http://svn.apache.org/r1581736 in the trunk,1395815601242
